IoT,Fecha,Hora,Temperatura,Humedad,Presion_Atmosferica,Intensidad_Luz,Viento,UV
E4_CAP_07,10/10/2023,11:45:00,24.95,70.19,900.11,2013,0.0,NaN
E4_CAP_07,10/10/2023,11:50:00,24.92,70.18,900.09,1985,0.0,NaN
E4_CAP_07,10/10/2023,11:55:00,24.93,69.94,900.09,1988,0.0,NaN
E4_CAP_07,10/10/2023,12:00:00,25.02,69.85,899.82,2008,0.0,NaN
E4_CAP_07,10/10/2023,12:05:00,24.92,70.0,899.95,2019,0.0,NaN
E4_CAP_07,10/10/2023,12:10:00,24.91,69.9,900.09,2015,0.0,NaN
E4_CAP_07,10/10/2023,12:15:00,25.06,69.94,899.91,1998,0.0,NaN
E4_CAP_07,10/10/2023,12:20:00,24.95,70.15,900.2,2026,0.0,NaN
E4_CAP_07,10/10/2023,12:25:00,25.02,70.17,900.03,1997,0.0,NaN
E4_CAP_07,10/10/2023,12:30:00,24.94,70.08,900.0,1983,0.0,NaN
E4_CAP_07,10/10/2023,12:35:00,25.07,69.86,900.07,1996,0.0,NaN
E4_CAP_07,10/10/2023,12:40:00,25.01,69.89,900.0,1972,0.0,NaN
E4_CAP_07,10/10/2023,12:45:00,24.96,70.01,900.06,1980,0.0,NaN
E4_CAP_07,10/10/2023,12:50:00,24.99,69.81,899.9,1965,0.0,NaN
E4_CAP_07,10/10/2023,12:55:00,24.93,69.97,899.88,2032,0.0,NaN
E4_CAP_07,10/10/2023,13:00:00,25.02,70.07,900.08,2006,0.0,NaN
E4_CAP_07,10/10/2023,13:05:00,24.98,69.85,899.81,2010,0.0,NaN
E4_CAP_07,10/10/2023,13:10:00,23.8,70.1,900.09,2049,0.0,NaN
E4_CAP_07,10/10/2023,13:15:00,25.06,69.84,899.97,2028,0.0,NaN
E4_CAP_07,10/10/2023,13:20:00,24.93,70.08,900.18,2041,0.0,NaN
E4_CAP_07,10/10/2023,13:25:00,25.01,70.05,900.15,2030,0.0,NaN
E4_CAP_07,10/10/2023,13:30:00,24.95,70.16,900.06,2041,0.0,NaN
E4_CAP_07,10/10/2023,13:35:00,24.99,70.02,899.94,2015,0.0,NaN
E4_CAP_07,10/10/2023,13:40:00,24.33,69.83,900.13,1973,0.0,NaN
E4_CAP_07,10/10/2023,13:45:00,24.98,69.83,899.99,2010,0.0,NaN
E4_CAP_07,10/10/2023,13:50:00,23.53,70.03,900.09,1950,0.0,NaN
E4_CAP_07,10/10/2023,13:55:00,25.02,70.03,899.93,1969,0.0,NaN
E4_CAP_07,10/10/2023,14:00:00,25.0,70.11,899.92,1983,0.0,NaN
E4_CAP_07,10/10/2023,14:05:00,25.07,70.2,899.83,2041,0.0,NaN
E4_CAP_07,10/10/2023,14:10:00,24.92,69.88,900.19,1971,0.0,NaN
E4_CAP_07,10/10/2023,14:15:00,24.92,69.96,899.99,1993,0.0,NaN
E4_CAP_07,10/10/2023,14:20:00,24.08,70.06,900.1,1980,0.0,NaN
E4_CAP_07,10/10/2023,14:25:00,25.06,70.1,899.97,1998,0.0,NaN
E4_CAP_07,10/10/2023,14:30:00,25.08,70.19,899.82,1964,0.0,NaN
E4_CAP_07,10/10/2023,14:35:00,24.92,69.88,899.95,2038,0.0,NaN
E4_CAP_07,10/10/2023,14:40:00,25.06,70.0,900.18,2025,0.0,NaN
E4_CAP_07,10/10/2023,14:45:00,24.14,69.98,900.1,1993,0.0,NaN
E4_CAP_07,10/10/2023,14:50:00,25.07,69.92,899.98,2043,0.0,NaN
E4_CAP_07,10/10/2023,14:55:00,24.41,69.85,900.05,1967,0.0,NaN
E4_CAP_07,10/10/2023,15:00:00,24.95,69.81,900.06,1962,0.0,NaN
E4_CAP_07,10/10/2023,15:05:00,24.97,69.8,900.02,1969,0.0,NaN
E4_CAP_07,10/10/2023,15:10:00,25.07,69.98,900.08,2020,0.0,NaN
E4_CAP_07,10/10/2023,15:15:00,24.96,70.04,899.87,2042,0.0,NaN
E4_CAP_07,10/10/2023,15:20:00,24.15,70.11,900.2,1999,0.0,NaN
E4_CAP_07,10/10/2023,15:25:00,24.94,70.04,899.86,1979,0.0,NaN
E4_CAP_07,10/10/2023,15:30:00,24.97,69.94,900.0,1954,0.0,NaN
E4_CAP_07,10/10/2023,15:35:00,25.05,70.09,899.86,1950,0.0,NaN
E4_CAP_07,10/10/2023,15:40:00,24.95,70.17,899.93,2029,0.0,NaN
E4_CAP_07,10/10/2023,15:45:00,24.93,69.88,899.87,1986,0.0,NaN
E4_CAP_07,10/10/2023,15:50:00,25.08,69.83,900.11,1977,0.0,NaN
E4_CAP_07,10/10/2023,15:55:00,25.02,69.88,900.05,1974,0.0,NaN
E4_CAP_07,10/10/2023,16:00:00,25.07,69.83,899.96,2041,0.0,NaN
E4_CAP_07,10/10/2023,16:05:00,24.99,70.09,900.16,1985,0.0,NaN
E4_CAP_07,10/10/2023,16:10:00,25.08,69.98,900.2,2042,0.0,NaN
E4_CAP_07,10/10/2023,16:15:00,24.94,70.06,899.95,1964,0.0,NaN
E4_CAP_07,10/10/2023,16:20:00,24.0,69.96,899.85,1957,0.0,NaN
E4_CAP_07,10/10/2023,16:25:00,25.05,69.88,900.05,2022,0.0,NaN
E4_CAP_07,10/10/2023,16:30:00,24.97,70.08,899.95,1954,0.0,NaN
E4_CAP_07,10/10/2023,16:35:00,24.93,70.0,900.14,2031,0.0,NaN
E4_CAP_07,10/10/2023,16:40:00,25.06,70.19,899.9,1954,0.0,NaN
E4_CAP_07,10/10/2023,16:45:00,24.97,69.94,900.14,2000,0.0,NaN
E4_CAP_07,10/10/2023,16:50:00,24.27,70.18,900.04,2014,0.0,NaN
E4_CAP_07,10/10/2023,16:55:00,25.09,69.88,899.84,2045,0.0,NaN
E4_CAP_07,10/10/2023,17:00:00,23.77,70.11,900.08,2040,0.0,NaN
E4_CAP_07,10/10/2023,17:05:00,24.99,70.1,900.16,1975,0.0,NaN
E4_CAP_07,10/10/2023,17:10:00,25.02,70.11,899.91,2004,0.0,NaN
E4_CAP_07,10/10/2023,17:15:00,25.09,69.94,899.88,2034,0.0,NaN
E4_CAP_07,10/10/2023,17:20:00,25.08,70.13,899.84,2050,0.0,NaN
E4_CAP_07,10/10/2023,17:25:00,25.01,69.91,899.81,1956,0.0,NaN
E4_CAP_07,10/10/2023,17:30:00,24.96,70.02,899.88,2045,0.0,NaN
E4_CAP_07,10/10/2023,17:35:00,24.17,70.07,900.17,2034,0.0,NaN
E4_CAP_07,10/10/2023,17:40:00,23.66,70.17,900.17,1967,0.0,NaN
E4_CAP_07,10/10/2023,17:45:00,25.04,69.94,900.18,2050,0.0,NaN
E4_CAP_07,10/10/2023,17:50:00,23.71,69.92,900.05,1951,0.0,NaN
E4_CAP_07,10/10/2023,17:55:00,24.96,69.83,900.11,1982,0.0,NaN
E4_CAP_07,10/10/2023,18:00:00,24.97,70.15,899.88,1963,0.0,NaN
E4_CAP_07,10/10/2023,18:05:00,25.0,70.13,899.92,1971,0.0,NaN
E4_CAP_07,10/10/2023,18:10:00,25.01,70.2,900.09,2016,0.0,NaN
E4_CAP_07,10/10/2023,18:15:00,25.06,70.16,899.88,1971,0.0,NaN
E4_CAP_07,10/10/2023,18:20:00,24.98,70.19,899.85,1997,0.0,NaN
E4_CAP_07,10/10/2023,18:25:00,24.96,70.12,899.96,1987,0.0,NaN
E4_CAP_07,10/10/2023,18:30:00,24.97,70.18,900.15,2000,0.0,NaN
E4_CAP_07,10/10/2023,18:35:00,25.08,69.94,900.05,1979,0.0,NaN
E4_CAP_07,10/10/2023,18:40:00,25.0,70.12,899.87,2024,0.0,NaN
E4_CAP_07,10/10/2023,18:45:00,23.88,70.02,900.15,1955,0.0,NaN
E4_CAP_07,10/10/2023,18:50:00,25.0,69.9,900.04,1975,0.0,NaN
E4_CAP_07,10/10/2023,18:55:00,24.98,70.06,899.94,1984,0.0,NaN
E4_CAP_07,10/10/2023,19:00:00,25.01,70.17,899.91,2043,0.0,NaN
E4_CAP_07,10/10/2023,19:05:00,24.92,69.85,899.98,1970,0.0,NaN
E4_CAP_07,10/10/2023,19:10:00,24.9,69.91,900.16,2045,0.0,NaN
E4_CAP_07,10/10/2023,19:15:00,24.95,69.93,899.82,2050,0.0,NaN
E4_CAP_07,10/10/2023,19:20:00,24.96,70.17,900.1,1984,0.0,NaN
E4_CAP_07,10/10/2023,19:25:00,24.98,70.09,900.11,1971,0.0,NaN
E4_CAP_07,10/10/2023,19:30:00,25.08,70.17,900.12,2008,0.0,NaN
E4_CAP_07,10/10/2023,19:35:00,24.92,69.9,899.85,1972,0.0,NaN
E4_CAP_07,10/10/2023,19:40:00,25.04,70.09,899.81,1953,0.0,NaN
E4_CAP_07,10/10/2023,19:45:00,24.99,69.91,900.13,2006,0.0,NaN
E4_CAP_07,10/10/2023,19:50:00,24.97,70.11,900.13,2033,0.0,NaN
E4_CAP_07,10/10/2023,19:55:00,24.93,69.89,899.84,1983,0.0,NaN
E4_CAP_07,10/10/2023,20:00:00,25.07,69.98,900.18,1976,0.0,NaN
E4_CAP_07,10/10/2023,20:05:00,24.9,69.99,899.98,1996,0.0,NaN
E4_CAP_07,10/10/2023,20:10:00,25.03,70.02,899.94,2040,0.0,NaN
E4_CAP_07,10/10/2023,20:15:00,25.07,69.89,899.92,1971,0.0,NaN
E4_CAP_07,10/10/2023,20:20:00,24.93,69.95,900.0,2015,0.0,NaN
E4_CAP_07,10/10/2023,20:25:00,24.93,69.89,899.95,1960,0.0,NaN
E4_CAP_07,10/10/2023,20:30:00,25.07,69.89,899.95,2042,0.0,NaN
E4_CAP_07,10/10/2023,20:35:00,25.1,70.16,900.09,1993,0.0,NaN
E4_CAP_07,10/10/2023,20:40:00,25.0,70.16,899.95,1972,0.0,NaN
E4_CAP_07,10/10/2023,20:45:00,24.94,70.05,899.97,2010,0.0,NaN
E4_CAP_07,10/10/2023,20:50:00,25.1,70.09,899.91,2028,0.0,NaN
E4_CAP_07,10/10/2023,20:55:00,25.04,70.17,900.11,1971,0.0,NaN
E4_CAP_07,10/10/2023,21:00:00,24.98,69.9,899.91,1951,0.0,NaN
E4_CAP_07,10/10/2023,21:05:00,25.08,69.85,899.92,2024,0.0,NaN
E4_CAP_07,10/10/2023,21:10:00,24.93,70.12,900.18,1999,0.0,NaN
E4_CAP_07,10/10/2023,21:15:00,24.95,70.11,900.0,2050,0.0,NaN
E4_CAP_07,10/10/2023,21:20:00,24.96,69.86,899.92,1982,0.0,NaN
E4_CAP_07,10/10/2023,21:25:00,24.92,70.04,899.92,1980,0.0,NaN
E4_CAP_07,10/10/2023,21:30:00,25.06,69.93,900.07,1981,0.0,NaN
E4_CAP_07,10/10/2023,21:35:00,25.06,70.18,900.05,1954,0.0,NaN
E4_CAP_07,10/10/2023,21:40:00,25.0,70.16,899.94,2006,0.0,NaN
E4_CAP_07,10/10/2023,21:45:00,25.0,69.84,900.09,2024,0.0,NaN
E4_CAP_07,10/10/2023,21:50:00,25.0,70.18,899.82,2022,0.0,NaN
E4_CAP_07,10/10/2023,21:55:00,24.98,70.11,899.99,2017,0.0,NaN
E4_CAP_07,10/10/2023,22:00:00,25.07,70.18,899.92,1979,0.0,NaN
E4_CAP_07,10/10/2023,22:05:00,25.1,70.02,899.94,2020,0.0,NaN
E4_CAP_07,10/10/2023,22:10:00,24.96,69.94,900.15,1977,0.0,NaN
E4_CAP_07,10/10/2023,22:15:00,25.02,70.04,899.82,1954,0.0,NaN
E4_CAP_07,10/10/2023,22:20:00,25.07,70.17,900.04,2014,0.0,NaN
E4_CAP_07,10/10/2023,22:25:00,24.94,70.19,900.14,1966,0.0,NaN
E4_CAP_07,10/10/2023,22:30:00,24.98,69.91,899.89,2030,0.0,NaN
E4_CAP_07,10/10/2023,22:35:00,25.0,69.95,900.2,1988,0.0,NaN
E4_CAP_07,10/10/2023,22:40:00,24.95,70.14,899.98,2044,0.0,NaN
E4_CAP_07,10/10/2023,22:45:00,25.0,70.01,899.89,2043,0.0,NaN
E4_CAP_07,10/10/2023,22:50:00,25.04,70.13,899.98,1970,0.0,NaN
E4_CAP_07,10/10/2023,22:55:00,24.98,69.8,899.94,1966,0.0,NaN
E4_CAP_07,10/10/2023,23:00:00,25.09,69.97,899.92,1965,0.0,NaN
E4_CAP_07,10/10/2023,23:05:00,25.0,70.2,900.07,1964,0.0,NaN
E4_CAP_07,10/10/2023,23:10:00,24.98,69.98,899.86,2021,0.0,NaN
E4_CAP_07,10/10/2023,23:15:00,25.03,69.95,899.9,1973,0.0,NaN
E4_CAP_07,10/10/2023,23:20:00,24.91,70.08,899.89,1955,0.0,NaN
E4_CAP_07,10/10/2023,23:25:00,25.1,70.01,900.03,1986,0.0,NaN
E4_CAP_07,10/10/2023,23:30:00,24.97,69.82,899.99,1997,0.0,NaN
E4_CAP_07,10/10/2023,23:35:00,24.91,70.13,899.81,2029,0.0,NaN
E4_CAP_07,10/10/2023,23:40:00,25.0,69.84,899.86,1954,0.0,NaN
E4_CAP_07,10/10/2023,23:45:00,25.07,70.02,900.02,2030,0.0,NaN
E4_CAP_07,10/10/2023,23:50:00,24.93,70.03,899.96,1970,0.0,NaN
E4_CAP_07,10/10/2023,23:55:00,25.05,69.81,900.16,2032,0.0,NaN
E4_CAP_07,10/11/2023,00:00:00,25.02,69.89,899.95,2039,0.0,NaN
E4_CAP_07,10/11/2023,00:05:00,25.06,70.06,900.19,2048,0.0,NaN
E4_CAP_07,10/11/2023,00:10:00,25.09,69.83,900.12,2050,0.0,NaN
E4_CAP_07,10/11/2023,00:15:00,25.1,69.98,900.14,1962,0.0,NaN
E4_CAP_07,10/11/2023,00:20:00,25.01,69.98,900.18,1979,0.0,NaN
E4_CAP_07,10/11/2023,00:25:00,25.1,69.98,899.99,2036,0.0,NaN
E4_CAP_07,10/11/2023,00:30:00,25.06,69.84,900.06,1984,0.0,NaN
E4_CAP_07,10/11/2023,00:35:00,25.03,70.06,899.92,2022,0.0,NaN
E4_CAP_07,10/11/2023,00:40:00,25.01,70.0,899.89,2030,0.0,NaN
E4_CAP_07,10/11/2023,00:45:00,25.05,70.02,899.87,2007,0.0,NaN
E4_CAP_07,10/11/2023,00:50:00,25.06,69.88,900.2,2050,0.0,NaN
E4_CAP_07,10/11/2023,00:55:00,25.06,70.08,900.01,2006,0.0,NaN
E4_CAP_07,10/11/2023,01:00:00,25.05,69.83,899.9,1950,0.0,NaN
E4_CAP_07,10/11/2023,01:05:00,25.09,69.85,899.81,2041,0.0,NaN
E4_CAP_07,10/11/2023,01:10:00,25.05,69.91,900.13,1996,0.0,NaN
E4_CAP_07,10/11/2023,01:15:00,25.09,69.95,900.04,1993,0.0,NaN
E4_CAP_07,10/11/2023,01:20:00,25.03,69.98,900.09,1978,0.0,NaN
E4_CAP_07,10/11/2023,01:25:00,25.08,69.94,899.95,2041,0.0,NaN
E4_CAP_07,10/11/2023,01:30:00,25.08,70.03,900.06,1999,0.0,NaN
E4_CAP_07,10/11/2023,01:35:00,25.09,69.94,899.85,1973,0.0,NaN
E4_CAP_07,10/11/2023,01:40:00,25.05,70.2,900.07,1959,0.0,NaN
E4_CAP_07,10/11/2023,01:45:00,25.09,69.82,900.09,2001,0.0,NaN
E4_CAP_07,10/11/2023,01:50:00,25.08,70.01,900.19,1951,0.0,NaN
E4_CAP_07,10/11/2023,01:55:00,25.05,70.08,900.06,1962,0.0,NaN
E4_CAP_07,10/11/2023,02:00:00,25.1,70.04,900.17,1950,0.0,NaN
E4_CAP_07,10/11/2023,02:05:00,25.04,69.98,899.83,2002,0.0,NaN
E4_CAP_07,10/11/2023,02:10:00,25.01,69.87,899.84,1980,0.0,NaN
E4_CAP_07,10/11/2023,02:15:00,25.1,69.89,900.12,1983,0.0,NaN
E4_CAP_07,10/11/2023,02:20:00,25.02,69.99,900.18,1977,0.0,NaN
E4_CAP_07,10/11/2023,02:25:00,25.02,70.17,900.06,2004,0.0,NaN
E4_CAP_07,10/11/2023,02:30:00,25.02,69.92,900.01,1954,0.0,NaN
E4_CAP_07,10/11/2023,02:35:00,25.08,69.99,900.14,1981,0.0,NaN
E4_CAP_07,10/11/2023,02:40:00,25.03,69.87,899.83,2014,0.0,NaN
E4_CAP_07,10/11/2023,02:45:00,25.01,69.91,899.92,1970,0.0,NaN
E4_CAP_07,10/11/2023,02:50:00,25.08,70.1,900.13,2041,0.0,NaN
E4_CAP_07,10/11/2023,02:55:00,25.02,69.87,900.18,2024,0.0,NaN
E4_CAP_07,10/11/2023,03:00:00,25.01,70.12,900.13,1978,0.0,NaN
E4_CAP_07,10/11/2023,03:05:00,25.09,69.94,900.13,1961,0.0,NaN
E4_CAP_07,10/11/2023,03:10:00,25.02,70.05,899.93,1992,0.0,NaN
E4_CAP_07,10/11/2023,03:15:00,25.09,69.97,899.86,2027,0.0,NaN
E4_CAP_07,10/11/2023,03:20:00,25.02,69.81,900.1,2043,0.0,NaN
E4_CAP_07,10/11/2023,03:25:00,25.05,69.82,900.12,2011,0.0,NaN
E4_CAP_07,10/11/2023,03:30:00,25.06,70.03,899.87,1953,0.0,NaN
E4_CAP_07,10/11/2023,03:35:00,25.04,69.88,900.16,2035,0.0,NaN
E4_CAP_07,10/11/2023,03:40:00,25.07,70.1,900.04,2038,0.0,NaN
E4_CAP_07,10/11/2023,03:45:00,25.03,69.83,900.04,2020,0.0,NaN
E4_CAP_07,10/11/2023,03:50:00,25.02,69.92,900.04,2014,0.0,NaN
E4_CAP_07,10/11/2023,03:55:00,25.02,70.02,900.02,2029,0.0,NaN
E4_CAP_07,10/11/2023,04:00:00,25.01,70.07,899.93,2027,0.0,NaN
E4_CAP_07,10/11/2023,04:05:00,25.04,69.93,899.82,2048,0.0,NaN
E4_CAP_07,10/11/2023,04:10:00,25.07,70.12,899.93,2031,0.0,NaN
E4_CAP_07,10/11/2023,04:15:00,25.07,70.05,900.01,2017,0.0,NaN
E4_CAP_07,10/11/2023,04:20:00,25.09,70.17,900.05,2019,0.0,NaN
E4_CAP_07,10/11/2023,04:25:00,25.09,70.08,900.0,1967,0.0,NaN
E4_CAP_07,10/11/2023,04:30:00,25.03,70.05,899.85,2022,0.0,NaN
E4_CAP_07,10/11/2023,04:35:00,25.01,69.87,899.96,2006,0.0,NaN
E4_CAP_07,10/11/2023,04:40:00,25.09,70.07,900.04,1984,0.0,NaN
E4_CAP_07,10/11/2023,04:45:00,25.06,70.05,900.01,1973,0.0,NaN
E4_CAP_07,10/11/2023,04:50:00,25.02,69.96,900.18,2003,0.0,NaN
E4_CAP_07,10/11/2023,04:55:00,25.06,69.97,899.87,1978,0.0,NaN
E4_CAP_07,10/11/2023,05:00:00,25.06,69.86,900.17,1991,0.0,NaN
E4_CAP_07,10/11/2023,05:05:00,25.01,70.08,899.85,1980,0.0,NaN
E4_CAP_07,10/11/2023,05:10:00,25.07,69.97,899.84,1951,0.0,NaN
E4_CAP_07,10/11/2023,05:15:00,25.06,69.94,899.83,2040,0.0,NaN
E4_CAP_07,10/11/2023,05:20:00,25.06,69.99,899.96,1965,0.0,NaN
E4_CAP_07,10/11/2023,05:25:00,25.01,69.86,900.11,2043,0.0,NaN
E4_CAP_07,10/11/2023,05:30:00,25.09,70.1,900.09,2033,0.0,NaN
E4_CAP_07,10/11/2023,05:35:00,25.02,69.81,900.07,2031,0.0,NaN
E4_CAP_07,10/11/2023,05:40:00,25.08,70.07,900.15,1988,0.0,NaN
E4_CAP_07,10/11/2023,05:45:00,25.09,70.08,900.15,2033,0.0,NaN
E4_CAP_07,10/11/2023,05:50:00,25.05,70.17,900.11,1960,0.0,NaN
E4_CAP_07,10/11/2023,05:55:00,25.07,70.2,900.13,2002,0.0,NaN
E4_CAP_07,10/11/2023,06:00:00,25.08,70.04,900.02,2026,0.0,NaN
E4_CAP_07,10/11/2023,06:05:00,25.03,69.86,899.87,2032,0.0,NaN
E4_CAP_07,10/11/2023,06:10:00,25.02,70.09,900.14,2045,0.0,NaN
E4_CAP_07,10/11/2023,06:15:00,25.03,70.12,899.86,2011,0.0,NaN
E4_CAP_07,10/11/2023,06:20:00,25.03,69.97,900.0,1973,0.0,NaN
E4_CAP_07,10/11/2023,06:25:00,25.04,69.93,900.19,2024,0.0,NaN
E4_CAP_07,10/11/2023,06:30:00,25.09,69.85,900.14,2042,0.0,NaN
E4_CAP_07,10/11/2023,06:35:00,25.01,70.02,900.0,1979,0.0,NaN
E4_CAP_07,10/11/2023,06:40:00,25.03,69.93,900.14,2047,0.0,NaN
E4_CAP_07,10/11/2023,06:45:00,25.07,69.88,900.16,2002,0.0,NaN
E4_CAP_07,10/11/2023,06:50:00,25.05,69.9,900.09,2006,0.0,NaN
E4_CAP_07,10/11/2023,06:55:00,25.1,70.03,900.08,1959,0.0,NaN
E4_CAP_07,10/11/2023,07:00:00,24.98,69.99,899.89,1989,0.0,NaN
E4_CAP_07,10/11/2023,07:05:00,24.98,69.85,899.89,1960,0.0,NaN
E4_CAP_07,10/11/2023,07:10:00,24.96,69.88,900.15,2038,0.0,NaN
E4_CAP_07,10/11/2023,07:15:00,24.98,69.97,899.95,1964,0.0,NaN
E4_CAP_07,10/11/2023,07:20:00,24.98,70.0,899.88,1955,0.0,NaN
E4_CAP_07,10/11/2023,07:25:00,24.91,70.2,899.94,2041,0.0,NaN
E4_CAP_07,10/11/2023,07:30:00,24.92,70.06,900.15,1989,0.0,NaN
E4_CAP_07,10/11/2023,07:35:00,24.98,70.18,900.03,1967,0.0,NaN
E4_CAP_07,10/11/2023,07:40:00,24.94,69.83,899.92,1951,0.0,NaN
E4_CAP_07,10/11/2023,07:45:00,24.98,69.91,900.08,2014,0.0,NaN
E4_CAP_07,10/11/2023,07:50:00,24.98,69.81,899.98,2007,0.0,NaN
E4_CAP_07,10/11/2023,07:55:00,24.91,70.03,900.18,1994,0.0,NaN
E4_CAP_07,10/11/2023,08:00:00,24.97,69.91,900.15,2002,0.0,NaN
E4_CAP_07,10/11/2023,08:05:00,24.92,70.13,899.99,2045,0.0,NaN
E4_CAP_07,10/11/2023,08:10:00,24.98,69.92,900.07,2039,0.0,NaN
E4_CAP_07,10/11/2023,08:15:00,24.97,70.02,900.16,1970,0.0,NaN
E4_CAP_07,10/11/2023,08:20:00,24.94,70.12,900.0,1990,0.0,NaN
E4_CAP_07,10/11/2023,08:25:00,24.93,69.84,899.84,1960,0.0,NaN
E4_CAP_07,10/11/2023,08:30:00,24.96,70.16,900.06,1984,0.0,NaN
E4_CAP_07,10/11/2023,08:35:00,24.97,69.87,900.12,2009,0.0,NaN
E4_CAP_07,10/11/2023,08:40:00,24.9,69.87,900.13,1965,0.0,NaN
E4_CAP_07,10/11/2023,08:45:00,24.93,69.85,899.83,2013,0.0,NaN
E4_CAP_07,10/11/2023,08:50:00,24.91,69.96,899.98,2034,0.0,NaN
E4_CAP_07,10/11/2023,08:55:00,25.0,70.18,899.88,1983,0.0,NaN
E4_CAP_07,10/11/2023,09:00:00,24.94,70.06,899.94,2038,0.0,NaN
E4_CAP_07,10/11/2023,09:05:00,24.99,70.13,900.02,1970,0.0,NaN
E4_CAP_07,10/11/2023,09:10:00,24.94,70.1,899.99,1995,0.0,NaN
E4_CAP_07,10/11/2023,09:15:00,24.91,70.06,899.82,1986,0.0,NaN
E4_CAP_07,10/11/2023,09:20:00,24.93,70.03,900.12,2000,0.0,NaN
E4_CAP_07,10/11/2023,09:25:00,24.95,70.18,900.14,1964,0.0,NaN
E4_CAP_07,10/11/2023,09:30:00,24.99,69.94,899.82,1998,0.0,NaN
E4_CAP_07,10/11/2023,09:35:00,24.93,69.89,900.01,1954,0.0,NaN
E4_CAP_07,10/11/2023,09:40:00,24.94,69.85,900.19,1999,0.0,NaN
E4_CAP_07,10/11/2023,09:45:00,24.92,70.04,899.88,2046,0.0,NaN
E4_CAP_07,10/11/2023,09:50:00,24.97,69.87,899.96,2020,0.0,NaN
E4_CAP_07,10/11/2023,09:55:00,24.92,69.89,900.06,2027,0.0,NaN
E4_CAP_07,10/11/2023,10:00:00,24.93,69.96,900.15,1993,0.0,NaN
E4_CAP_07,10/11/2023,10:05:00,24.99,70.05,900.17,1990,0.0,NaN
E4_CAP_07,10/11/2023,10:10:00,24.02,69.91,899.91,1953,0.0,NaN
E4_CAP_07,10/11/2023,10:15:00,24.9,70.06,899.99,2002,0.0,NaN
E4_CAP_07,10/11/2023,10:20:00,24.93,70.02,899.83,2020,0.0,NaN
E4_CAP_07,10/11/2023,10:25:00,24.93,70.14,899.84,2016,0.0,NaN
E4_CAP_07,10/11/2023,10:30:00,24.97,70.17,900.17,2002,0.0,NaN
E4_CAP_07,10/11/2023,10:35:00,24.94,70.02,900.04,2003,0.0,NaN
E4_CAP_07,10/11/2023,10:40:00,24.92,70.17,899.85,1963,0.0,NaN
E4_CAP_07,10/11/2023,10:45:00,24.93,69.91,899.82,1961,0.0,NaN
E4_CAP_07,10/11/2023,10:50:00,25.0,70.16,899.92,1956,0.0,NaN
E4_CAP_07,10/11/2023,10:55:00,24.93,69.87,900.09,1987,0.0,NaN
E4_CAP_07,10/11/2023,11:00:00,24.96,69.86,899.95,1992,0.0,NaN
E4_CAP_07,10/11/2023,11:05:00,24.94,70.15,900.13,2017,0.0,NaN
E4_CAP_07,10/11/2023,11:10:00,23.86,69.81,899.92,1992,0.0,NaN
E4_CAP_07,10/11/2023,11:15:00,25.0,69.96,899.95,1995,0.0,NaN
E4_CAP_07,10/11/2023,11:20:00,24.32,69.81,900.19,2040,0.0,NaN
E4_CAP_07,10/11/2023,11:25:00,24.96,69.97,899.99,1963,0.0,NaN
E4_CAP_07,10/11/2023,11:30:00,24.99,69.83,899.85,2007,0.0,NaN
E4_CAP_07,10/11/2023,11:35:00,24.91,69.99,900.03,2006,0.0,NaN
E4_CAP_07,10/11/2023,11:40:00,23.85,70.2,900.0,1978,0.0,NaN
E4_CAP_07,10/11/2023,11:45:00,24.94,70.07,900.04,1986,0.0,NaN
E4_CAP_07,10/11/2023,11:50:00,24.95,70.03,900.18,2048,0.0,NaN
E4_CAP_07,10/11/2023,11:55:00,24.97,69.97,899.82,1952,0.0,NaN
E4_CAP_07,10/11/2023,12:00:00,24.92,70.07,899.88,2009,0.0,NaN
E4_CAP_07,10/11/2023,12:05:00,24.93,70.16,900.15,1985,0.0,NaN
E4_CAP_07,10/11/2023,12:10:00,24.95,69.81,900.14,1956,0.0,NaN
E4_CAP_07,10/11/2023,12:15:00,24.93,69.84,899.92,1978,0.0,NaN
E4_CAP_07,10/11/2023,12:20:00,24.93,69.85,899.84,1990,0.0,NaN
E4_CAP_07,10/11/2023,12:25:00,25.07,70.19,899.88,1990,0.0,NaN
E4_CAP_07,10/11/2023,12:30:00,25.01,70.12,900.12,1964,0.0,NaN
E4_CAP_07,10/11/2023,12:35:00,23.87,70.05,899.83,2043,0.0,NaN
E4_CAP_07,10/11/2023,12:40:00,25.03,69.87,899.85,1983,0.0,NaN
E4_CAP_07,10/11/2023,12:45:00,24.96,69.81,900.13,1988,0.0,NaN
E4_CAP_07,10/11/2023,12:50:00,25.1,69.84,899.94,2011,0.0,NaN
E4_CAP_07,10/11/2023,12:55:00,24.97,69.83,899.97,2020,0.0,NaN
E4_CAP_07,10/11/2023,13:00:00,24.91,70.17,899.85,2045,0.0,NaN
E4_CAP_07,10/11/2023,13:05:00,24.47,70.02,899.93,1957,0.0,NaN
E4_CAP_07,10/11/2023,13:10:00,24.98,69.8,900.0,2043,0.0,NaN
E4_CAP_07,10/11/2023,13:15:00,25.06,70.18,900.11,1960,0.0,NaN
E4_CAP_07,10/11/2023,13:20:00,25.01,69.83,899.87,2005,0.0,NaN
E4_CAP_07,10/11/2023,13:25:00,24.94,69.84,900.05,1991,0.0,NaN
